HighRetention,TreeSeg,kSeg,CommuteTime,HouseholdSize,TownSize,CardItemsMonthly,DebtToIncomeRatio,HHIncome,CarsOwned,TVWatchingHours,Region,TotalDebt,CardSpendMonth,CarValue,TechOwnership,NumAddOns
1,2,2,15,1,1,18,13.1,84000,2,22,2,11.004,7605.9,52600,0,1
0,3,7,19,1,2,9,14.5,58000,2,16,1,8.41,5932,29300,3,3
0,3,5,14,1,1,4,17.3,38000,1,15,1,6.574,605.3,13000,3,3
0,1,2,36,3,1,15,5.8,11000,0,20,3,0.638,2089,25907.1507883633,2,0
0,2,5,24,3,1,8,2.3,24000,2,24,5,0.552,2009.4,10800,1,1
0,3,7,33,1,2,13,3.3,11000,3,15,4,0.363,1095.6,4500,3,3
1,2,2,17,2,1,12,0.6,101000,5,17,2,0.606,6233.2,50700,1,1
0,2,5,26,3,1,7,10.9,47000,1,19,1,5.123,2038.6,19000,0,1
0,3,3,33,1,4,16,6.7,14000,3,19,4,0.938,1434,7100,3,2
0,4,8,28,1,1,4,24.1,181000,4,23,1,43.621,1590.1,65700,2,3
0,2,4,13,4,2,9,4,53000,5,26,4,2.12,3095.8,18900,1,1
0,2,5,26,3,1,5,2.2,24000,4,19,3,0.528,805,7000,1,1
0,5,1,24,3,2,10,23.8,26000,0,30,4,6.188,2382.6,25907.1507883633,2,1
0,3,3,30,2,4,14,4.5,24000,3,20,3,1.08,2672.9,9000,4,1
0,3,2,28,1,2,21,16.7,68000,5,22,2,11.356,3715.4,32700,2,1
0,3,7,30,2,4,11,11.4,52000,2,20,4,5.928,3421.2,23100,4,4
0,1,2,42,1,3,19,14.6,38000,0,24,2,5.548,5776.6,25907.1507883633,3,0
0,2,5,21,4,1,7,2.5,41000,2,13,2,1.025,862.5,18900,1,3
1,3,7,22,2,3,10,9.8,22000,3,16,3,2.156,2028.3,11100,3,2
0,3,7,26,2,1,7,2.1,30000,3,15,1,0.63,1934.4,11400,2,4
0,1,3,31,1,4,10,15.1,87000,3,19,5,13.137,3938.3,48600,0,0
0,3,5,23,2,3,11,2.9,16000,1,13,2,0.464,3770.9,8900,2,1
1,2,2,24,2,1,11,6.9,26000,2,20,1,1.794,3764.2,9900,1,1
0,8,7,38,3,4,15,7.4,112000,2,12,5,8.288,8318.8,36900,4,3
0,2,3,30,1,3,11,10.9,42000,1,21,4,4.578,1723,18000,1,3
1,1,5,21,1,3,8,5.5,67000,1,20,2,3.685,2142,36400,1,0
1,1,2,25,1,2,13,8.6,18000,0,29,5,1.548,3202.2,25907.1507883633,0,0
0,2,6,32,1,5,15,2.4,130000,3,23,3,3.12,6966.6,67700,0,1
0,1,5,22,3,1,5,18.3,20000,0,23,4,3.66,891.1,25907.1507883633,1,0
0,2,4,21,5,2,7,8.5,20000,2,19,3,1.7,1424.7,13700,0,1
0,3,3,27,2,4,11,8.9,30000,2,22,5,2.67,2912.5,14000,3,2
0,2,3,32,2,5,13,7.5,13000,2,25,5,0.975,1602.3,5800,0,1
0,2,2,28,3,1,10,2,25000,6,31,1,0.5,1483,11500,1,1
0,1,4,28,5,1,12,12.7,28000,3,26,2,3.556,4106.4,9900,0,0
0,2,4,32,5,4,11,2.8,22000,1,21,3,0.616,3239.2,11700,1,2
0,2,5,25.3455382152861,2,2.68727490996399,8,17.3,23000,1,9,5,3.979,1787.5,10200,0,1
1,3,5,18,2,2,5,8.4,65000,0,15,2,5.46,1380.8,25907.1507883633,2,1
0,2,6,34,2,5,5,12.3,171000,2,16,4,21.033,2766.4,78300,0,1
0,3,7,26,1,2,15,5.2,52000,1,19,2,2.704,5430.9,30300,4,4
0,2,2,17,1,1,14,5.2,38000,3,20,2,1.976,2443.1,17500,0,1
0,1,3,38,1,3,10,16.4,10000,2,22,4,1.64,1213.4,4800,0,0
0,1,5,18,2,1,10,10.8,53000,2,15,1,5.724,4125,25600,0,0
0,1,3,40,2,3,9,16.2,34000,2,14,3,5.508,2998.9,18100,2,0
0,3,2,21,2,3,9,9.1,67000,3,25,2,6.097,3933.5,33400,3,1
1,3,5,25,2,1,10,13.8,55000,2,24,2,7.59,1249.1,24500,2,1
0,1,5,19,1,2,2,2.7,39000,3,26,3,1.053,431.1,16700,0,0
0,5,1,19,7,3,8,43.1,29000,3,21,2,12.499,1857.7,14500,2,1
0,5,7,17,4,1,10,2.3,20000,3,26,2,0.46,2861.1,11700,2,3
0,3,7,18,1,2,10,4.1,26000,1,19,2,1.066,2216.5,16400,4,4
0,1,2,23,1,2,13,0.8,45000,5,16,4,0.36,2516.3,27500,0,0
0,1,2,20,2,1,16,16.5,53000,3,22,1,8.745,3399.9,21500,0,0
0,1,5,18,1,1,7,8.6,26000,4,31,4,2.236,1962.2,12300,3,0
0,5,7,25,4,1,11,10.1,31000,1,21,3,3.131,2076.5,15600,4,3
0,2,8,34,4,5,14,21.4,215000,3,26,5,46.01,11494,82800,0,1
0,1,2,15,1,1,10,11.3,27000,1,26,4,3.051,2874.2,15000,0,0
0,2,4,25,5,4,11,2.6,16000,1,18,5,0.416,1734.3,4200,1,2
0,1,4,21,6,5,11,21.4,42000,3,14,5,8.988,1682,20600,0,0
1,4,6,36,2,5,10,2.8,180000,4,20,5,5.04,4336.3,87600,3,3
0,2,6,18,2,1,9,10.3,227000,3,21,4,23.381,2449.8,86000,1,4
0,2,3,24,1,5,6,10.5,12000,1,17,4,1.26,2329.2,5400,1,1
0,2,3,30,2,5,11,20.9,37000,2,27,4,7.733,2066.3,13300,0,1
0,1,4,24,5,3,13,22.9,14000,1,25,4,3.206,3511.7,7800,0,0
1,2,6,25,1,2,8,7.3,186000,2,19,3,13.578,4443.4,83800,0,2
0,1,1,23,1,1,6,20.9,68000,2,25,4,14.212,1410.8,33300,0,0
0,1,3,32,1,5,7,10.1,16000,0,20,3,1.616,1097.3,25907.1507883633,0,0
0,1,2,27,2,3,17,18.4,36000,4,19,4,6.624,7912.4,7800,1,0
1,2,1,21,1,2,9,29.2,86000,2,19,2,25.112,1454.9,46600,0,1
0,2,5,19,1,1,7,13.9,89000,2,23,1,12.371,3528.3,39200,1,1
0,4,6,20,1,1,15,5.6,106000,3,25,4,5.936,5925.2,67700,4,2
1,3,2,22,1,2,14,3.3,73000,1,19,3,2.409,2273,35400,2,2
0,1,1,34,1,4,7,35.8,33000,2,15,5,11.814,2891.2,10900,3,0
0,3,1,27,1,3,13,19.4,55000,1,13,5,10.67,13889.8,20100,2,1
0,2,5,27,1,1,10,2.8,20000,2,0,2,0.56,2847.6,9100,0,1
0,1,3,22,2,4,5,12.7,68000,3,23,5,8.636,802,25300,0,0
0,2,5,28,1,2,5,6.2,33000,1,22,2,2.046,1843,19600,1,1
0,1,4,21,4,4,11,14.4,20000,3,17,1,2.88,3637.8,14700,3,0
1,2,3,30,1,3,8,8.1,10000,2,19,5,0.81,1508.3,5000,1,1
0,3,7,29,2,3,11,11.4,59000,3,20,2,6.726,1474.7,30100,2,3
1,3,6,22,2,2,11,8.8,81000,2,22,5,7.128,3082.4,48100,2,2
0,7,4,28,6,4,13,17,14000,2,15,4,2.38,4065.9,5600,3,3
0,1,3,28,2,4,10,10.4,23000,1,22,3,2.392,1102.3,10400,0,0
0,1,6,25,4,5,14,14.3,97000,3,13,4,13.871,8359.7,63800,2,0
0,2,5,30,4,2,8,4.5,64000,0,16,1,2.88,1518,25907.1507883633,0,1
0,1,3,31,3,4,5,13.1,62000,3,21,4,8.122,1701.9,29500,3,0
0,3,3,27,2,5,11,4.7,87000,2,24,4,4.089,5530.3,44900,2,1
0,1,2,24,1,1,17,8.1,34000,0,23,2,2.754,7567.8,25907.1507883633,0,0
1,3,7,16,2,5,11,8.2,93000,0,19,5,7.626,5289.7,25907.1507883633,3,2
0,3,5,22,1,1,10,5.3,50000,1,14,2,2.65,3212.7,30200,2,1
1,2,3,26,2,3,7,8.5,62000,3,13,5,5.27,1671.8,25100,1,3
0,1,2,20,4,1,15,14.5,34000,2,18,3,4.93,3851.6,18500,3,0
0,8,6,28,4,3,6,16.2,132000,2,22,5,21.384,3629,69000,3,2
0,1,5,18,1,2,9,7.3,39000,2,19,3,2.847,3624,15000,3,0
1,2,5,21,2,1,8,5,9000,1,0,2,0.45,1152.5,3300,1,4
0,1,3,41,1,5,7,6.5,25000,2,20,5,1.625,1960.6,9400,0,0
0,2,5,13,1,2,9,1.2,43000,0,24,3,0.516,1001.3,25907.1507883633,0,1
0,1,1,27,2,1,9,17.4,66000,3,20,3,11.484,3333.6,38700,0,0
0,3,7,21,1,3,7,12.7,35000,1,21,4,4.445,3523.5,15900,2,3
0,2,4,25,5,2,12,13.8,43000,3,23,4,5.934,1883.3,19200,1,1
1,2,1,24,1,4,6,16.5,66000,4,21,5,10.89,5014.6,28700,1,2
0,2,3,25,3,5,14,10.6,23000,3,18,5,2.438,5119.3,11600,1,1
1,2,3,39,1,5,11,4.2,11000,3,25,2,0.462,2202.5,6500,0,1
0,1,5,22,4,1,8,1,24000,0,22,1,0.24,2177.7,25907.1507883633,1,0
0,8,4,23,7,3,13,14.1,92000,3,21,1,12.972,3238.1,44000,2,2
0,2,5,34,1,3,0,10,19000,2,33,2,1.9,3376.7526537152,8700,1,1
1,2,6,23,1,3,19,8,143000,4,25,4,11.44,6595.9,58500,1,1
0,1,2,21,1,1,12,4.2,79000,3,23,4,3.318,3682.5,42800,3,0
0,1,1,23,3,1,14,22.1,50000,2,22,4,11.05,3829,23900,1,0
1,3,6,30,2,4,14,4.2,93000,2,21,4,3.906,7445.2,52100,2,2
1,3,5,23,1,4,7,18.6,19000,0,17,1,3.534,1011.3,25907.1507883633,2,1
0,1,2,18,1,1,14,0.7,43000,2,20,2,0.301,4510.7,28700,3,0
0,1,1,19,4,1,9,20.2,34000,3,21,2,6.868,1805.7,16700,3,0
0,1,2,19,1,3,11,5.8,22000,0,28,3,1.276,4067.2,25907.1507883633,2,0
0,3,3,33,1,4,14,15.1,20000,1,28,4,3.02,3070.5,8800,2,1
0,5,2,19,3,1,12,8.5,18000,1,32,1,1.53,2790.3,9600,2,2
1,2,6,24,2,1,11,16.6,181000,4,23,1,30.046,5966.6,89300,1,1
0,1,1,24,1,5,8,16,90000,2,14,4,14.4,4127.8,40200,3,0
0,3,7,26,2,4,8,3.1,33000,2,12,1,1.023,1888.5,16100,3,3
1,8,6,17,3,2,13,3.4,167000,3,19,4,5.678,5139.7,79200,2,2
0,5,1,16,3,3,10,18,33000,1,21,5,5.94,2312.8,13000,2,1
1,3,7,22,1,3,15,2.1,9000,2,17,5,0.189,3288.2,4800,4,2
0,1,2,21,2,2,11,3.3,112000,3,16,2,3.696,5274.6,46300,2,0
1,2,3,31,2,4,13,6,44000,2,20,5,2.64,4143.8,26200,1,1
0,1,4,28,5,5,10,4.7,18000,1,23,3,0.846,1859.6,7900,0,0
0,1,4,29,6,5,8,2.5,30000,1,22,3,0.75,1046,13800,3,0
1,5,7,20,3,1,9,7.5,35000,3,22,3,2.625,2846.9,24000,3,3
0,1,4,32,6,3,15,3.4,22000,3,16,1,0.748,2870.9,9000,3,0
0,2,3,29,1,5,15,14.9,32000,1,23,4,4.768,1995.4,16400,0,1
0,3,7,26,2,1,10,8.6,23000,2,23,4,1.978,2872.9,13000,3,3
0,3,2,30,1,2,15,12.4,68000,1,21,5,8.432,8384.6,35400,2,2
1,1,1,23,1,1,18,20,175000,0,20,4,35,6438.9,25907.1507883633,0,0
0,3,7,29,2,4,13,7.1,54000,3,13,4,3.834,7771.7,28100,4,4
0,3,2,23,2,2,11,2.8,55000,4,13,2,1.54,4691.6,29400,2,1
0,2,3,30,1,3,9,1.4,30000,1,20,4,0.42,2017,17000,0,1
0,1,2,23,4,1,13,6.7,31000,1,23,1,2.077,5944.1,19100,0,0
0,3,7,10,1,1,11,2.3,95000,1,16,1,2.185,4600.5,53200,4,4
1,3,3,24,1,5,11,2,43000,2,24,2,0.86,1410.5,20900,2,1
1,3,3,28,1,3,9,12.7,66000,3,19,5,8.382,3634.2,30800,2,2
0,5,4,30,5,3,15,5.3,32000,1,21,4,1.696,2067.6,17500,2,3
0,4,6,34,1,5,15,16.6,124000,1,17,3,20.584,4487.3,80600,2,2
0,3,7,17,1,1,9,6.8,64000,2,23,1,4.352,3936.8,35900,3,2
0,1,3,35,1,5,9,10.6,28000,2,25,5,2.968,1572,11500,1,0
1,3,2,22,2,1,14,13.1,48000,5,24,3,6.288,5014,19100,2,1
1,4,6,15,2,1,8,7.5,102000,3,21,4,7.65,8655.4,47300,2,2
0,3,7,19,1,1,12,6.1,36000,3,27,1,2.196,4971.4,22200,4,4
0,1,3,27,3,5,10,14.6,26000,1,23,4,3.796,2695.7,10600,0,0
0,5,4,23,5,5,7,10.5,22000,3,9,1,2.31,893.3,14300,2,1
0,2,5,22,1,1,11,8.1,35000,0,15,1,2.835,3419.5,25907.1507883633,0,1
0,1,3,36,2,3,11,11.7,87000,1,21,3,10.179,3502.2,21500,1,0
0,1,5,19,1,1,7,7.8,19000,2,26,1,1.482,2049.8,9400,0,0
0,1,2,22,2,3,11,9.6,22000,2,27,1,2.112,2078.8,10400,0,0
1,3,7,21,2,3,7,5.4,12000,1,20,3,0.648,1224.4,7500,3,4
0,2,5,23,2,1,8,2.4,111000,3,22,1,2.664,1407.5,59700,0,1
0,2,3,38,1,4,14,11.4,53000,2,21,3,6.042,4441,25800,0,2
0,3,5,25,1,2,9,8.5,44000,2,18,1,3.74,2792.1,21400,3,1
1,3,3,31,2,5,7,14.2,22000,1,19,3,3.124,910.6,10800,2,1
0,2,2,20,4,4,16,5.3,42000,2,23,5,2.226,6173,19400,0,1
1,3,5,28,2,2,7,12.3,18000,2,26,3,2.214,1390,9000,3,1
1,8,6,21,3,2,14,18.7,122000,4,19,4,22.814,3546.1,56800,4,4
0,2,2,22,1,1,14,11.9,31000,3,21,5,3.689,3371.3,11700,1,1
0,1,8,22,2,2,10,16.6,215000,2,18,4,35.69,4135.3,89700,2,0
1,3,3,28,2,3,13,16.4,10000,3,14,5,1.64,2820.5,5500,2,2
0,3,7,29,1,5,12,6.1,73000,1,19,5,4.453,6523.4,30200,3,4
1,2,5,24,1,1,6,8.2,33000,4,20,3,2.706,1726.2,16500,0,2
0,5,7,32,3,3,7,9.5,29000,6,24,1,2.755,3326.8,16900,3,2
0,1,5,23,1,1,5,13.6,23000,1,20,1,3.128,824.7,15000,2,0
1,2,6,34,2,2,9,12.9,191000,2,15,2,24.639,8174.9,82500,0,2
1,2,2,25,1,2,12,8.9,156000,0,16,2,13.884,5635.4,25907.1507883633,0,2
1,4,6,27,1,2,13,16.8,137000,2,18,5,23.016,7346.9,59500,3,3
0,5,4,28,5,3,14,6.5,77000,4,13,3,5.005,5507.2,33100,2,4
0,7,5,24,4,1,4,8.4,17000,3,21,1,1.428,775.1,6700,2,3
0,3,7,22,1,1,18,2.6,35000,2,19,4,0.91,4434.2,9200,3,3
0,5,4,24,5,3,15,9,24000,0,22,3,2.16,1839,25907.1507883633,3,2
0,3,2,28,1,4,13,4.1,60000,4,15,1,2.46,4220.1,24100,2,1
0,1,5,25,3,2,7,3.7,56000,3,12,4,2.072,1526.6,23100,3,0
0,1,3,25,2,5,11,21.3,23000,0,23,5,4.899,3329.6,25907.1507883633,0,0
0,3,7,23,2,3,14,11.3,16000,2,22,5,1.808,5383.5,6600,4,1
0,2,5,15,1,3,9,2,34000,1,16,2,0.68,2462.6,17200,0,1
0,1,1,24,1,1,11,19.5,26000,2,21,3,5.07,1907.9,11600,1,0
0,1,3,30,2,5,10,11.7,53000,4,20,5,6.201,3371.4,30800,1,0
0,3,7,34,2,3,7,3.2,21000,2,25,3,0.672,2932.2,10300,2,4
0,3,7,9,2,1,10,2.2,48000,0,25,1,1.056,2032.8,25907.1507883633,3,4
1,3,5,21,1,4,11,5.5,46000,0,14,3,2.53,1625.2,25907.1507883633,2,1
0,2,5,19,1,2,0,4.2,9000,0,0,3,0.378,3376.7526537152,25907.1507883633,0,1
1,5,1,14,4,1,12,31.8,52000,0,15,1,16.536,3012.1,25907.1507883633,3,4
1,1,5,19,2,3,5,13.8,53000,2,21,2,7.314,1261.3,24900,0,0
1,3,3,27,2,5,7,16.8,61000,2,13,5,10.248,3098.6,35000,2,1
1,2,2,17,3,1,12,17.2,36000,2,31,1,6.192,1922.4,22600,0,1
0,1,2,19,2,1,12,8.7,48000,2,18,4,4.176,1818.3,22400,0,0
0,3,7,28,1,2,11,1.8,48000,3,23,5,0.864,5256.6,17000,4,3
0,1,2,22,4,1,14,14.9,21000,2,16,4,3.129,9627.6,11100,0,0
1,3,3,26,2,3,6,3.6,15000,1,27,5,0.54,518,6500,2,1
0,2,4,29,6,5,9,6,36000,2,18,5,2.16,2713.6,15800,1,1
0,2,3,29,1,4,9,7,78000,1,19,2,5.46,2249.4,44300,0,1
0,2,4,19,4,5,8,12.8,75000,2,21,4,9.6,2836.6,32000,0,1
1,4,6,38,1,2,10,5.7,273000,3,23,1,15.561,5743.8,93600,3,1
0,2,3,32,1,4,9,3.9,87000,1,22,3,3.393,2940.2,52100,0,1
0,1,5,36,2,3,10,0.6,16000,1,14,1,0.096,2955.3,6600,1,0
0,2,3,35,5,5,10,14.6,25000,1,20,5,3.65,2229,8400,0,1
0,1,2,23,1,1,10,10.8,13000,3,24,1,1.404,5531.6,9300,0,0
0,5,1,24,3,1,12,24.5,28000,2,12,4,6.86,2870.2,12800,3,1
0,2,2,17,1,4,11,3.9,54000,4,22,4,2.106,3326.6,31300,0,1
0,7,3,33,3,3,9,3.1,17000,3,18,4,0.527,3783.9,8700,3,2
0,1,5,16,2,2,9,10.4,24000,2,22,3,2.496,1715.6,9600,0,0
0,3,3,27,2,5,17,17.8,24000,1,31,5,4.272,10122.4,11200,3,1
0,3,7,33,1,2,11,14.4,34000,1,19,3,4.896,3544.8,12400,2,3
0,3,7,31,1,3,11,3.7,96000,2,26,3,3.552,3773.7,54100,4,3
1,2,6,23,2,3,10,15.6,82000,4,25,5,12.792,8939.9,42700,0,3
0,3,7,26,2,3,8,6,74000,2,20,3,4.44,4656.8,39900,3,2
1,4,8,20,2,5,14,18,174000,2,20,4,31.32,4463.9,90800,3,4
0,2,1,26,1,1,10,24.7,89000,1,16,2,21.983,7491.9,36200,1,1
0,5,3,28,3,3,8,1.1,62000,1,18,5,0.682,3242.9,35800,2,1
0,2,5,20,2,1,12,9.7,22000,0,19,1,2.134,1366.3,25907.1507883633,0,1
0,2,6,19,1,1,13,7.6,193000,3,20,3,14.668,11697.5,79800,0,2
0,2,1,20,2,1,10,24.8,35000,3,21,2,8.68,4603.5,15600,1,1
0,1,3,33,4,5,12,16.8,16000,2,20,5,2.688,1879.1,8000,0,0
0,3,1,30,1,3,9,21.9,75000,6,18,3,16.425,2308.1,39400,4,3
0,3,7,21,1,1,11,6.3,54000,2,25,1,3.402,3567.9,26800,4,4
0,1,4,24,3,4,8,6.6,42000,1,26,1,2.772,1830.9,16900,3,0
0,2,3,26,2,4,8,6,28000,4,19,2,1.68,3041.6,16200,1,1
0,1,2,24,1,2,11,4.4,47000,1,20,4,2.068,6679.8,25600,2,0
0,3,6,16,1,2,7,10.4,96000,1,20,1,9.984,1796.1,67000,2,1
1,3,3,26,1,3,8,1.8,32000,2,16,4,0.576,2555.8,17300,2,1
0,2,3,27,1,5,9,2.8,18000,3,18,1,0.504,1614.1,9100,1,1
0,5,7,26,4,3,14,2.3,58000,5,17,4,1.334,5579.3,27000,3,3
0,3,1,23,1,1,8,26.6,41000,3,24,3,10.906,2503.1,24000,4,4
0,5,7,28,3,3,10,19.3,37000,3,14,5,7.141,2386,21100,4,3
0,2,2,21,3,1,10,4.2,39000,4,30,1,1.638,2427.5,17000,1,2
0,5,7,33,4,3,13,1.5,49000,2,21,2,0.735,3340.3,20700,2,4
1,4,6,25,1,1,13,2.5,159000,4,21,1,3.975,7960.1,68600,4,3
0,2,3,29,4,5,15,2,56000,3,18,4,1.12,6080.1,27900,1,3
0,3,7,27,2,2,7,9.3,55000,4,27,2,5.115,1810.8,22800,3,2
0,1,4,36,5,3,12,9.1,27000,3,16,5,2.457,2453.7,11500,1,0
0,3,3,20,1,4,8,5.7,19000,6,24,3,1.083,921.1,9300,3,1
1,2,1,23,2,2,5,25.9,9000,3,21,2,2.331,847,4300,1,1
0,2,3,27,2,3,5,6.6,29000,4,19,5,1.914,641.6,11400,0,1
1,1,5,26,1,2,8,4.2,17000,2,15,1,0.714,1179.9,9300,0,0
0,3,7,22,1,3,7,5.4,29000,4,22,2,1.566,1740.6,16200,3,2
0,8,4,41,5,5,12,13.2,142000,0,19,4,18.744,5532.1,25907.1507883633,2,2
1,4,8,21,1,1,13,20.6,169000,3,19,2,34.814,4554.6,94400,3,4
0,5,4,23,5,5,7,8.4,27000,5,24,5,2.268,690.4,14100,2,1
1,3,3,26,1,3,8,6.1,15000,2,17,5,0.915,1317.4,8100,2,2
1,2,5,20,1,1,6,5.8,14000,0,20,2,0.812,930.8,25907.1507883633,1,1
0,1,3,24,1,4,5,7.7,43000,4,22,5,3.311,1475.9,19100,0,0
0,2,5,29,2,1,3,10.2,13000,1,22,1,1.326,450.1,5600,1,3
1,1,2,24,3,1,14,7.5,55000,2,17,2,4.125,2482,32700,0,0
0,2,2,20,2,4,13,2.9,36000,0,30,4,1.044,3436.6,25907.1507883633,0,3
1,3,2,26,1,3,13,4.4,33000,2,36,4,1.452,3519.4,17500,3,1
0,1,5,21,2,2,7,11.9,20000,5,20,4,2.38,1474.2,6600,1,0
0,1,3,38,1,4,11,11.5,15000,4,17,4,1.725,2381.3,5600,2,0
0,1,3,28,1,5,11,7.2,54000,1,18,2,3.888,1578.3,21900,0,0
1,2,5,15,1,1,7,8.1,62000,2,23,3,5.022,3712.9,35800,0,1
1,2,6,16,1,2,15,10.9,125000,3,28,5,13.625,6700.1,45700,1,1
1,2,6,26,2,3,7,1.9,146000,1,26,1,2.774,1703,68200,1,3
0,3,5,24,1,1,8,5.9,13000,3,20,1,0.767,1799,6300,3,1
1,2,2,22,2,1,12,13.8,19000,1,22,4,2.622,2537.5,8900,1,1
0,1,3,33,1,4,6,5.7,70000,1,17,1,3.99,3989.5,27600,3,0
0,1,3,38,1,4,7,4.1,119000,4,20,5,4.879,2787.3,70000,0,0
1,2,2,30,2,2,11,9,45000,2,19,2,4.05,5264.2,25400,0,1
0,2,4,25,5,2,6,6,46000,1,21,5,2.76,1711.5,27700,1,4
0,5,4,18,5,3,7,16.2,36000,2,17,3,5.832,2739.8,19200,3,1
0,3,3,28,1,5,12,15,73000,2,23,4,10.95,2187.4,39500,2,3
0,2,7,25,1,2,9,5.5,60000,1,18,2,3.3,4709.8,33000,1,3
0,3,1,23,2,5,9,28.5,46000,4,27,2,13.11,1563.8,20400,3,1
1,4,8,16,1,1,8,14.7,237000,0,29,1,34.839,7498.9,25907.1507883633,4,2
0,1,3,29,3,3,13,3.6,30000,0,27,5,1.08,2633.1,25907.1507883633,1,0
0,1,5,32,2,2,6,13.1,45000,1,25,3,5.895,2946.4,18000,2,0
1,2,5,28,1,1,8,14.3,46000,0,22,1,6.578,1728.4,25907.1507883633,1,3
0,5,4,15,5,1,10,7.7,33000,2,28,2,2.541,3574.3,18100,3,2
1,4,6,33,1,2,10,21.2,147000,5,23,5,31.164,3233.3,78800,3,1
0,3,3,38,1,5,10,14.2,42000,2,12,5,5.964,2627.7,25600,3,4
0,3,6,36,1,5,18,4.9,62000,1,15,5,3.038,18949.1,31100,4,2
0,2,3,25,3,4,12,3.5,88000,2,19,4,3.08,3187.6,46100,1,1
0,3,3,27,2,3,10,12.3,30000,3,16,4,3.69,2532.3,11700,2,2
0,1,6,15,1,1,15,4.1,345000,2,29,3,14.145,11938.8,90700,2,0
1,4,7,18,1,1,19,10.6,133000,0,18,1,14.098,9336.2,25907.1507883633,4,4
0,2,5,19,3,3,9,3.2,35000,2,15,3,1.12,1723.6,15100,0,1
0,2,2,26,1,2,13,6,32000,0,16,3,1.92,2973.8,25907.1507883633,1,1
0,5,7,24,3,2,11,5.5,45000,2,29,5,2.475,3342.5,25600,3,2
0,1,4,33,5,3,9,6.6,18000,2,20,4,1.188,1193.4,8400,0,0
0,1,3,28,3,4,10,17.5,20000,3,26,4,3.5,2735.8,10900,2,0
0,1,1,27,1,5,8,30.1,56000,2,15,2,16.856,2297.5,31100,0,0
0,5,4,25,4,4,10,8.5,20000,4,15,2,1.7,1825.2,11900,2,1
1,5,1,21,3,5,9,22.7,35000,1,18,4,7.945,2001,7000,4,2
0,1,2,24,1,3,15,8.6,17000,3,17,4,1.462,3695.1,8800,2,0
0,5,7,25,3,2,15,1.8,48000,2,18,3,0.864,2740.2,28300,4,4
0,6,4,21,5,4,10,7.5,15000,3,19,5,1.125,2267.9,6200,2,1
0,1,4,29,4,4,8,1.7,16000,5,18,2,0.272,2323.4,8600,0,0
0,3,7,23,2,2,13,4.1,28000,2,22,2,1.148,4870.5,16200,4,4
1,3,5,24,1,1,4,3.7,17000,4,21,1,0.629,649.9,6600,3,3
0,5,7,12,4,1,11,10.1,57000,3,19,2,5.757,2835.6,27800,3,3
0,3,5,31,2,3,8,1.3,44000,1,18,1,0.572,1701.2,19300,2,1
0,1,3,19,1,4,6,1.1,26000,2,19,5,0.286,1007.7,12400,2,0
0,1,3,30,2,3,8,9.4,18000,3,29,2,1.692,2554.9,8600,0,0
0,3,1,31,1,4,12,26.6,87000,4,20,5,23.142,8674.7,47800,2,1
0,1,5,24,3,2,8,9.7,21000,1,17,1,2.037,897.6,11900,2,0
0,4,6,27,1,2,7,15.6,185000,2,11,1,28.86,1691.6,91000,4,2
1,3,1,23,1,3,6,20.8,42000,1,25,4,8.736,3001.7,22700,3,1
0,3,7,25,1,2,10,3.6,48000,1,22,4,1.728,3809.6,22800,2,3
0,5,3,35,4,5,4,2.9,53000,0,18,5,1.537,1760.7,25907.1507883633,3,1
1,8,6,28,3,5,7,17.8,97000,2,19,1,17.266,9666.4,54400,2,4
1,4,1,28,2,3,6,11.9,99000,2,21,3,11.781,1651.2,39500,2,1
0,2,5,21,1,3,8,17.2,12000,1,19,2,2.064,2753.4,5700,0,1
0,4,2,23,1,3,16,7.8,113000,5,19,2,8.814,3933.2,38000,3,1
0,2,3,24,1,5,3,4.1,9000,2,20,5,0.369,329,4100,1,2
0,1,4,21,6,2,12,1.5,34000,2,21,5,0.51,2000.7,22900,1,0
0,2,1,28,4,5,6,32.9,14000,3,14,4,4.606,725.2,2600,1,1
1,2,3,32,2,4,11,6.7,18000,1,20,4,1.206,1364.2,11400,0,3
0,3,7,21,2,1,12,4.7,26000,1,26,3,1.222,4022.5,16000,3,3
0,1,5,24,2,1,3,14.3,46000,2,20,2,6.578,1570.6,22200,0,0
0,2,6,22,2,4,14,11.6,92000,1,22,5,10.672,15183.3,58200,1,1
0,1,3,28,3,3,5,3.1,14000,3,20,5,0.434,1158.4,8900,3,0
0,5,1,25,3,2,10,21,34000,2,27,1,7.14,4265.1,19300,4,2
0,4,6,17,1,2,8,10.9,158000,1,16,2,17.222,3094.4,85700,2,1
0,3,3,30,1,4,9,5,84000,1,18,2,4.2,4774.8,43300,2,1
0,2,5,22,1,2,5,4.5,51000,0,26,5,2.295,1062.2,25907.1507883633,1,1
0,1,5,19,1,1,5,10.1,15000,0,18,5,1.515,980.8,25907.1507883633,0,0
0,1,5,12,1,2,10,9.5,27000,2,19,5,2.565,2315.6,10700,3,0
1,2,4,22,4,2,11,12.6,32000,1,15,1,4.032,4197,17100,1,2
0,2,5,23,1,4,5,6.9,40000,2,27,1,2.76,907.8,19700,1,1
0,7,2,29,4,3,21,6.4,16000,2,19,1,1.024,4298.4,7900,3,2
0,5,4,21,4,5,15,11.6,38000,2,19,2,4.408,3753.8,21000,3,1
